,src_drug,tar_drug,label
998,DB00673,DB06204,3
999,DB00564,DB09297,3
1000,DB00252,DB00927,3
1001,DB00252,DB09026,3
1002,DB00312,DB00381,3
1003,DB00673,DB00568,3
1004,DB01351,DB08992,3
1005,DB00312,DB06700,3
1006,DB01320,DB00749,3
1007,DB00312,DB00706,3
1008,DB01320,DB08828,3
1009,DB00615,DB00987,3
1010,DB01320,DB00396,3
1011,DB00615,DB01216,3
1012,DB00794,DB04846,3
1013,DB00238,DB00604,3
1014,DB00312,DB00514,3
1015,DB01045,DB00239,3
1016,DB00564,DB00395,3
1017,DB01045,DB00906,3
1018,DB00312,DB06770,3
1019,DB00615,DB00337,3
1020,DB00252,DB00624,3
1021,DB00794,DB00502,3
1022,DB00564,DB00835,3
1023,DB09280,DB01008,3
1024,DB00849,DB09230,3
1025,DB00418,DB00440,3
1026,DB00312,DB08439,3
1027,DB00564,DB04572,3
1028,DB00559,DB08860,3
1029,DB00252,DB01062,3
1030,DB01320,DB00744,3
1031,DB01174,DB00643,3
1032,DB00794,DB00883,3
1033,DB00312,DB01132,3
1034,DB01351,DB09216,3
1035,DB09280,DB00320,3
1036,DB01320,DB11737,3
1037,DB01201,DB06789,3
1038,DB00238,DB00708,3
1039,DB00238,DB08439,3
1040,DB00312,DB00468,3
1041,DB00559,DB01095,3
1042,DB00794,DB01128,3
1043,DB01201,DB00337,3
1044,DB01201,DB01074,3
1045,DB01320,DB01227,3
1046,DB00252,DB01128,3
1047,DB00794,DB00455,3
1048,DB00564,DB09396,3
1049,DB00238,DB11614,3
1050,DB09280,DB01100,3
1051,DB01201,DB06016,3
1052,DB01045,DB01418,3
1053,DB00794,DB00448,3
1054,DB00312,DB00320,3
1055,DB00252,DB00788,3
1056,DB00418,DB12026,3
1057,DB00252,DB00745,3
1058,DB00615,DB01136,3
1059,DB00312,DB04871,3
1060,DB09280,DB00947,3
1061,DB01320,DB00309,3
1062,DB01045,DB09123,3
1063,DB00615,DB00343,3
1064,DB01174,DB07615,3
1065,DB00794,DB01215,3
1066,DB00238,DB00458,3
1067,DB01174,DB01227,3
1068,DB00238,DB00947,3
1069,DB00615,DB00949,3
1070,DB01174,DB00997,3
1071,DB01174,DB01126,3
1072,DB00794,DB08860,3
1073,DB01201,DB01100,3
1074,DB01174,DB00656,3
1075,DB01045,DB00321,3
1076,DB01201,DB00784,3
1077,DB01320,DB00318,3
1078,DB00418,DB00344,3
1079,DB00238,DB01219,3
1080,DB00564,DB00636,3
1081,DB00794,DB01244,3
1082,DB00252,DB01039,3
1083,DB00474,DB07615,3
1084,DB00615,DB00947,3
1085,DB01320,DB01200,3
1086,DB01320,DB01060,3
1087,DB00312,DB00294,3
1088,DB00252,DB00655,3
1089,DB01174,DB00822,3
1090,DB00794,DB00624,3
1091,DB01174,DB06772,3
1092,DB00238,DB01591,3
1093,DB01201,DB01045,3
1094,DB01174,DB00356,3
1095,DB00252,DB01100,3
1096,DB01045,DB01114,3
1097,DB00849,DB01418,3
1098,DB00564,DB01110,3
1099,DB00238,DB01087,3
1100,DB01174,DB00620,3
1101,DB00794,DB01126,3
1102,DB01320,DB06710,3
1103,DB01320,DB00321,3
1104,DB01201,DB00988,3
1105,DB00599,DB00726,3
1106,DB00794,DB01006,3
1107,DB00564,DB00911,3
1108,DB00615,DB11613,3
1109,DB00252,DB06268,3
1110,DB01174,DB00749,3
1111,DB01320,DB00390,3
1112,DB01045,DB01409,3
1113,DB01045,DB06237,3
1114,DB00474,DB00344,3
1115,DB01201,DB06702,3
1116,DB09280,DB01006,3
1117,DB00312,DB00910,3
1118,DB00615,DB00361,3
1119,DB00312,DB09262,3
1120,DB00312,DB00778,3
1121,DB01355,DB00316,3
1122,DB09280,DB01595,3
1123,DB01201,DB00316,3
1124,DB00564,DB00988,3
1125,DB01201,DB06210,3
1126,DB01045,DB09389,3
1127,DB00252,DB01050,3
1128,DB09280,DB01173,3
1129,DB00564,DB00248,3
1130,DB09280,DB00246,3
1131,DB00794,DB00216,3
1132,DB01320,DB01248,3
1133,DB00418,DB04841,3
1134,DB00418,DB06697,3
1135,DB00252,DB00755,3
1136,DB00312,DB00402,3
1137,DB00238,DB11574,3
1138,DB00564,DB13179,3
1139,DB00794,DB00549,3
1140,DB01320,DB06237,3
1141,DB01201,DB00458,3
1142,DB00564,DB00904,3
1143,DB00794,DB01227,3
1144,DB01045,DB08918,3
1145,DB00564,DB09288,3
1146,DB00238,DB00514,3
1147,DB00252,DB00426,3
1148,DB00312,DB00628,3
1149,DB00564,DB00475,3
1150,DB01174,DB01098,3
1151,DB00794,DB01380,3
1152,DB01154,DB09231,3
1153,DB00418,DB00622,3
1154,DB01201,DB08827,3
1155,DB00252,DB00321,3
1156,DB01320,DB04930,3
1157,DB00673,DB06736,3
1158,DB00564,DB06708,3
1159,DB00564,DB06725,3
1160,DB01174,DB01050,3
1161,DB00312,DB00528,3
1162,DB01201,DB06209,3
1163,DB01201,DB00356,3
1164,DB09280,DB00778,3
1165,DB00418,DB00799,3
1166,DB09280,DB01219,3
1167,DB00564,DB01222,3
1168,DB00238,DB01409,3
1169,DB00794,DB01424,3
1170,DB00252,DB06777,3
1171,DB01174,DB01242,3
1172,DB00238,DB01183,3
1173,DB00849,DB00726,3
1174,DB00615,DB01100,3
1175,DB01174,DB01045,3
1176,DB00252,DB01105,3
1177,DB01201,DB00768,3
1178,DB01201,DB01349,3
1179,DB00238,DB00701,3
1180,DB01174,DB01131,3
1181,DB00673,DB00991,3
1182,DB00794,DB00318,3
1183,DB01201,DB06403,3
1184,DB00794,DB00396,3
1185,DB01320,DB01559,3
1186,DB01174,DB01551,3
1187,DB00564,DB08827,3
1188,DB00238,DB00980,3
1189,DB01045,DB00584,3
1190,DB00794,DB00332,3
1191,DB00794,DB00240,3
1192,DB00794,DB00641,3
1193,DB00794,DB01393,3
1194,DB00794,DB00498,3
1195,DB01201,DB01020,3
1196,DB00615,DB00153,3
1197,DB01201,DB00655,3
1198,DB00615,DB11817,3
1199,DB01201,DB00751,3
1200,DB01201,DB01087,3
1201,DB01201,DB00266,3
1202,DB00794,DB01015,3
1203,DB00252,DB00433,3
1204,DB00312,DB01392,3
1205,DB00615,DB09078,3
1206,DB00165,DB00252,3
1207,DB01201,DB06770,3
1208,DB01601,DB01283,3
1209,DB00252,DB01151,3
1210,DB01045,DB01248,3
1211,DB00564,DB00796,3
1212,DB01174,DB00814,3
1213,DB00418,DB00468,3
1214,DB01174,DB00338,3
1215,DB01201,DB04846,3
1216,DB00252,DB00245,3
1217,DB00564,DB00514,3
1218,DB09280,DB00897,3
1219,DB00564,DB01559,3
1220,DB00794,DB00701,3
1221,DB00794,DB13179,3
1222,DB01320,DB06742,3
1223,DB00238,DB00231,3
1224,DB01174,DB00969,3
1225,DB00794,DB00208,3
1226,DB00849,DB01142,3
1227,DB01174,DB00332,3
1228,DB09280,DB09026,3
1229,DB01154,DB01242,3
1230,DB00599,DB01142,3
1231,DB00312,DB00280,3
1232,DB00564,DB01248,3
1233,DB00252,DB00281,3
1234,DB00564,DB00864,3
1235,DB01320,DB00624,3
1236,DB01201,DB01129,3
1237,DB00312,DB00518,3
1238,DB01201,DB00946,3
1239,DB01201,DB01103,3
1240,DB00252,DB06654,3
1241,DB01320,DB00252,3
1242,DB00238,DB01466,3
1243,DB00418,DB01045,3
1244,DB00564,DB11575,3
1245,DB01320,DB01466,3
1246,DB01045,DB09297,3
1247,DB09280,DB00337,3
1248,DB00794,DB00250,3
1249,DB00312,DB00333,3
1250,DB00312,DB00266,3
1251,DB00564,DB01068,3
1252,DB00564,DB01126,3
1253,DB00312,DB00911,3
1254,DB00252,DB09082,3
1255,DB00794,DB00857,3
1256,DB00238,DB01138,3
1257,DB01174,DB06016,3
1258,DB00474,DB04743,3
1259,DB01045,DB01216,3
1260,DB00794,DB01186,3
1261,DB01220,DB01351,3
1262,DB01174,DB00390,3
1263,DB00615,DB06654,3
1264,DB00615,DB00571,3
1265,DB01320,DB06708,3
1266,DB01320,DB00717,3
1267,DB00238,DB12267,3
1268,DB01045,DB01074,3
1269,DB00615,DB09389,3
1270,DB01201,DB01319,3
1271,DB00607,DB00270,3
1272,DB01174,DB01253,3
1273,DB00564,DB00349,3
1274,DB01201,DB00808,3
1275,DB01174,DB09080,3
1276,DB01320,DB00613,3
1277,DB01174,DB01142,3
1278,DB00564,DB01708,3
1279,DB01201,DB08828,3
1280,DB01201,DB00567,3
1281,DB01320,DB01103,3
1282,DB01355,DB00091,3
1283,DB00238,DB00420,3
1284,DB00607,DB01357,3
1285,DB00794,DB06403,3
1286,DB01201,DB00091,3
1287,DB01355,DB01418,3
1288,DB00238,DB13874,3
1289,DB00564,DB00588,3
1290,DB09280,DB06216,3
1291,DB00252,DB06016,3
1292,DB01174,DB06216,3
1293,DB00418,DB01183,3
1294,DB01201,DB01320,3
1295,DB00418,DB04743,3
1296,DB00252,DB00845,3
1297,DB00564,DB01012,3
1298,DB01201,DB06697,3
1299,DB01320,DB01129,3
1300,DB00615,DB00674,3
1301,DB01320,DB00612,3
1302,DB01320,DB00402,3
1303,DB00238,DB01418,3
1304,DB00418,DB00641,3
1305,DB00312,DB06654,3
1306,DB01174,DB01216,3
1307,DB01320,DB00708,3
1308,DB00615,DB00455,3
1309,DB00418,DB00498,3
1310,DB00312,DB00883,3
1311,DB00564,DB00912,3
1312,DB00564,DB00908,3
1313,DB09280,DB00204,3
1314,DB01154,DB01142,3
1315,DB01320,DB01100,3
1316,DB01045,DB01036,3
1317,DB09280,DB00745,3
1318,DB01320,DB00759,3
1319,DB00607,DB00890,3
1320,DB01045,DB06777,3
1321,DB00312,DB00987,3
1322,DB00252,DB01124,3
1323,DB00849,DB01074,3
1324,DB00794,DB09082,3
1325,DB00599,DB09232,3
1326,DB00252,DB11737,3
1327,DB01220,DB00980,3
1328,DB01201,DB12483,3
1329,DB01174,DB08798,3
1330,DB00607,DB00653,3
1331,DB00564,DB01183,3
1332,DB00564,DB01151,3
1333,DB00238,DB00324,3
1334,DB01320,DB06770,3
1335,DB00252,DB00910,3
1336,DB00252,DB13874,3
1337,DB09280,DB09262,3
1338,DB01045,DB00808,3
1339,DB00564,DB00802,3
1340,DB09280,DB01319,3
1341,DB00564,DB06737,3
1342,DB00794,DB00822,3
1343,DB01045,DB01588,3
1344,DB00252,DB11581,3
1345,DB00418,DB01177,3
1346,DB00252,DB00701,3
1347,DB00252,DB00240,3
1348,DB00312,DB01156,3
1349,DB00252,DB00590,3
1350,DB00794,DB00316,3
1351,DB01045,DB00568,3
1352,DB01355,DB00528,3
1353,DB00312,DB00884,3
1354,DB01320,DB00518,3
1355,DB00615,DB06203,3
1356,DB00615,DB00783,3
1357,DB00252,DB01410,3
1358,DB01045,DB00469,3
1359,DB00312,DB00724,3
1360,DB00615,DB00829,3
1361,DB01045,DB00628,3
1362,DB01201,DB01190,3
1363,DB00238,DB09297,3
1364,DB01045,DB00266,3
1365,DB00252,DB00091,3
1366,DB01201,DB08439,3
1367,DB01201,DB00203,3
1368,DB09280,DB01002,3
1369,DB01174,DB00889,3
1370,DB00794,DB00266,3
1371,DB00418,DB01240,3
1372,DB00252,DB06789,3
1373,DB00615,DB06712,3
1374,DB00564,DB01142,3
1375,DB00312,DB00455,3
1376,DB00252,DB01075,3
1377,DB00794,DB00570,3
1378,DB01220,DB01154,3
1379,DB00252,DB00613,3
1380,DB00564,DB01114,3
1381,DB01351,DB00344,3
1382,DB01320,DB01424,3
1383,DB00238,DB00169,3
1384,DB00564,DB01069,3
1385,DB00794,DB04743,3
1386,DB01045,DB01138,3
1387,DB00238,DB09166,3
1388,DB00252,DB01136,3
1389,DB00615,DB08906,3
1390,DB00252,DB04572,3
1391,DB00564,DB09166,3
1392,DB00252,DB00947,3
1393,DB01320,DB01179,3
1394,DB00615,DB00440,3
1395,DB00474,DB08992,3
1396,DB01045,DB11362,3
1397,DB00418,DB00184,3
1398,DB00418,DB01320,3
1399,DB00252,DB01274,3
1400,DB00564,DB00207,3
1401,DB00564,DB00458,3
1402,DB00794,DB00708,3
1403,DB00252,DB06725,3
1404,DB01174,DB00402,3
1405,DB01320,DB01128,3
1406,DB00238,DB06739,3
1407,DB00564,DB01098,3
1408,DB00312,DB06267,3
1409,DB01201,DB00604,3
1410,DB00615,DB00227,3
1411,DB01320,DB00571,3
1412,DB01355,DB08992,3
1413,DB00312,DB01621,3
1414,DB00238,DB12332,3
1415,DB00238,DB01242,3
1416,DB00607,DB09235,3
1417,DB01320,DB11362,3
1418,DB00312,DB01136,3
1419,DB00615,DB00091,3
1420,DB00794,DB00153,3
1421,DB00238,DB11921,3
1422,DB00252,DB01591,3
1423,DB00564,DB01597,3
1424,DB00564,DB00220,3
1425,DB00615,DB00912,3
1426,DB01045,DB06803,3
1427,DB00564,DB00541,3
1428,DB01201,DB00865,3
1429,DB00252,DB00402,3
1430,DB00418,DB01274,3
1431,DB01320,DB00502,3
1432,DB00673,DB04841,3
1433,DB00252,DB00694,3
1434,DB00252,DB05351,3
1435,DB00794,DB00349,3
1436,DB00312,DB00624,3
1437,DB00673,DB01283,3
1438,DB00794,DB00712,3
1439,DB01174,DB08910,3
1440,DB01174,DB00503,3
1441,DB00252,DB06144,3
1442,DB00418,DB00549,3
1443,DB01174,DB01431,3
1444,DB01351,DB00568,3
1445,DB01583,DB01223,3
1446,DB00252,DB00969,3
1447,DB01174,DB01095,3
1448,DB00564,DB11915,3
1449,DB01220,DB00266,3
1450,DB00312,DB00969,3
1451,DB01174,DB00906,3
1452,DB00564,DB00881,3
1453,DB01174,DB00947,3
1454,DB00673,DB00788,3
1455,DB00564,DB01190,3
1456,DB00794,DB01149,3
1457,DB00615,DB00883,3
1458,DB00238,DB00448,3
1459,DB00418,DB01218,3
1460,DB00238,DB11613,3
1461,DB00794,DB00356,3
1462,DB00252,DB00748,3
1463,DB01201,DB06282,3
1464,DB00615,DB01587,3
1465,DB00564,DB00753,3
1466,DB01045,DB00862,3
1467,DB00418,DB01067,3
1468,DB00418,DB01159,3
1469,DB00794,DB00402,3
1470,DB00418,DB00814,3
1471,DB00564,DB00836,3
1472,DB01601,DB01060,3
1473,DB00252,DB00758,3
1474,DB00615,DB00546,3
1475,DB00312,DB06694,3
1476,DB00238,DB01036,3
1477,DB00564,DB01186,3
1478,DB00564,DB00637,3
1479,DB01045,DB01194,3
1480,DB00418,DB00916,3
1481,DB00418,DB00531,3
1482,DB01045,DB00738,3
1483,DB01201,DB00726,3
1484,DB01174,DB00495,3
1485,DB01174,DB00869,3
1486,DB00252,DB00836,3
1487,DB00312,DB11362,3
1488,DB00794,DB00543,3
1489,DB00794,DB13874,3
1490,DB00794,DB00328,3
1491,DB01355,DB09289,3
1492,DB00615,DB01248,3
1493,DB00673,DB01075,3
1494,DB00418,DB00755,3
1495,DB01174,DB00925,3
1496,DB00252,DB05246,3
1497,DB00615,DB01179,3
1498,DB00564,DB00772,3
1499,DB01320,DB09082,3
1500,DB00418,DB04898,3
1501,DB00252,DB00497,3
1502,DB09280,DB00612,3
1503,DB00252,DB00347,3
1504,DB00564,DB01384,3
1505,DB01320,DB09026,3
1506,DB01320,DB00263,3
1507,DB00312,DB01274,3
1508,DB00418,DB08912,3
1509,DB00252,DB00757,3
1510,DB00794,DB01132,3
1511,DB01601,DB01050,3
1512,DB00312,DB00912,3
1513,DB00615,DB00726,3
1514,DB01201,DB01098,3
1515,DB00312,DB01589,3
1516,DB00564,DB05381,3
1517,DB00564,DB06290,3
1518,DB01174,DB00736,3
1519,DB01174,DB12267,3
1520,DB00252,DB00678,3
1521,DB01320,DB00784,3
1522,DB01201,DB00910,3
1523,DB00615,DB08918,3
1524,DB00615,DB00477,3
1525,DB00794,DB00872,3
1526,DB01351,DB01242,3
1527,DB00794,DB09236,3
1528,DB00312,DB00564,3
1529,DB00564,DB00495,3
1530,DB01201,DB00947,3
1531,DB01174,DB01435,3
1532,DB01174,DB00208,3
1533,DB01045,DB00361,3
1534,DB00794,DB00674,3
1535,DB00794,DB00184,3
1536,DB00418,DB01074,3
1537,DB00312,DB00759,3
1538,DB01174,DB06694,3
1539,DB01174,DB04898,3
1540,DB01320,DB00222,3
1541,DB01174,DB00936,3
1542,DB00607,DB08992,3
1543,DB00474,DB09238,3
1544,DB01174,DB01008,3
1545,DB00312,DB06287,3
1546,DB00418,DB00327,3
1547,DB09280,DB00481,3
1548,DB00238,DB01012,3
1549,DB01174,DB01194,3
1550,DB01201,DB00857,3
1551,DB00794,DB01009,3
1552,DB00794,DB00541,3
1553,DB00564,DB01380,3
1554,DB00418,DB00250,3
1555,DB00312,DB00748,3
1556,DB01174,DB09090,3
1557,DB01045,DB06789,3
1558,DB00418,DB08875,3
1559,DB01045,DB00696,3
1560,DB01320,DB01261,3
1561,DB01201,DB05039,3
1562,DB00794,DB00540,3
1563,DB00794,DB00690,3
1564,DB00794,DB00199,3
1565,DB01320,DB00549,3
1566,DB00252,DB06708,3
1567,DB01045,DB00588,3
1568,DB01355,DB04743,3
1569,DB01201,DB00451,3
1570,DB00615,DB05541,3
1571,DB01320,DB00136,3
1572,DB00564,DB00897,3
1573,DB00705,DB00333,3
1574,DB01045,DB04574,3
1575,DB00564,DB00987,3
1576,DB01320,DB08931,3
1577,DB01201,DB00818,3
1578,DB00615,DB09123,3
1579,DB00599,DB01074,3
1580,DB01174,DB06770,3
1581,DB00238,DB00346,3
1582,DB00312,DB01196,3
1583,DB00238,DB00912,3
1584,DB09280,DB00207,3
1585,DB00238,DB00637,3
1586,DB00238,DB00910,3
1587,DB00615,DB01008,3
1588,DB01201,DB00346,3
1589,DB00564,DB00980,3
1590,DB00238,DB08910,3
1591,DB00615,DB00531,3
1592,DB01045,DB00701,3
1593,DB00564,DB00426,3
1594,DB00312,DB00617,3
1595,DB01201,DB00987,3
1596,DB00564,DB00177,3
1597,DB00238,DB00199,3
1598,DB00615,DB00916,3
1599,DB01174,DB06789,3
1600,DB01201,DB01466,3
1601,DB00238,DB00278,3
1602,DB01174,DB01588,3
1603,DB01201,DB00877,3
1604,DB00238,DB00976,3
1605,DB00615,DB00208,3
1606,DB00564,DB00546,3
1607,DB00794,DB00589,3
1608,DB00849,DB09236,3
1609,DB01174,DB09288,3
1610,DB00238,DB09396,3
1611,DB00564,DB06742,3
1612,DB00794,DB01261,3
1613,DB00418,DB01131,3
1614,DB01437,DB00498,3
1615,DB00794,DB00656,3
1616,DB01320,DB00153,3
1617,DB00312,DB01138,3
1618,DB00564,DB01349,3
1619,DB01320,DB00240,3
1620,DB01201,DB01175,3
1621,DB00252,DB00307,3
1622,DB00794,DB06209,3
1623,DB01174,DB00193,3
1624,DB00418,DB00604,3
1625,DB09280,DB00759,3
1626,DB01351,DB07615,3
1627,DB00238,DB01194,3
1628,DB01201,DB01393,3
1629,DB00312,DB00976,3
1630,DB00794,DB01062,3
1631,DB01201,DB11581,3
1632,DB00607,DB00884,3
1633,DB01320,DB00665,3
1634,DB01201,DB01621,3
1635,DB00794,DB01039,3
1636,DB00238,DB06654,3
1637,DB01201,DB00588,3
1638,DB01045,DB01261,3
1639,DB01201,DB00624,3
1640,DB09280,DB01227,3
1641,DB00794,DB11574,3
1642,DB01320,DB11817,3
1643,DB00564,DB08922,3
1644,DB00673,DB00796,3
1645,DB00794,DB06210,3
1646,DB01220,DB00675,3
1647,DB00794,DB00870,3
1648,DB00794,DB01248,3
1649,DB00252,DB00602,3
1650,DB00238,DB00624,3
1651,DB00252,DB12483,3
1652,DB00312,DB00390,3
1653,DB00794,DB00324,3
1654,DB00418,DB00655,3
1655,DB00564,DB01241,3
1656,DB00312,DB01595,3
1657,DB00559,DB01076,3
1658,DB01174,DB01409,3
1659,DB00615,DB00185,3
1660,DB01355,DB00884,3
1661,DB00312,DB00307,3
1662,DB00615,DB11575,3
1663,DB01201,DB01544,3
1664,DB00238,DB01256,3
1665,DB00252,DB00988,3
1666,DB00312,DB01215,3
1667,DB01201,DB00602,3
1668,DB00312,DB00694,3
1669,DB00564,DB00444,3
1670,DB00238,DB00808,3
1671,DB01201,DB00514,3
1672,DB00794,DB00997,3
1673,DB00238,DB01175,3
1674,DB00615,DB00541,3
1675,DB01201,DB00367,3
1676,DB01201,DB01062,3
1677,DB01154,DB00924,3
1678,DB00312,DB01435,3
1679,DB00564,DB09026,3
1680,DB00673,DB01274,3
1681,DB00252,DB00264,3
1682,DB01174,DB00575,3
1683,DB01201,DB01192,3
1684,DB01201,DB00448,3
1685,DB00252,DB01132,3
1686,DB00794,DB01418,3
1687,DB01174,DB11737,3
1688,DB01045,DB11560,3
1689,DB01174,DB11575,3
1690,DB00673,DB01097,3
1691,DB01201,DB00625,3
1692,DB01201,DB00643,3
1693,DB00615,DB00193,3
1694,DB00312,DB00608,3
1695,DB09280,DB00907,3
1696,DB00564,DB00784,3
1697,DB01174,DB00738,3
1698,DB00794,DB00554,3
1699,DB00312,DB00593,3
1700,DB00607,DB09230,3
1701,DB01201,DB01110,3
1702,DB00794,DB08906,3
1703,DB01320,DB01016,3
1704,DB01045,DB01349,3
1705,DB01320,DB00307,3
1706,DB00312,DB01380,3
1707,DB00615,DB00321,3
1708,DB00615,DB01015,3
1709,DB00794,DB09080,3
1710,DB09280,DB06237,3
1711,DB00794,DB00897,3
1712,DB00252,DB00153,3
1713,DB00312,DB00496,3
1714,DB00794,DB00278,3
1715,DB00564,DB01060,3
1716,DB00673,DB08798,3
1717,DB00312,DB01016,3
1718,DB00418,DB00818,3
1719,DB00252,DB01232,3
1720,DB01045,DB04938,3
1721,DB00564,DB00717,3
1722,DB09280,DB11921,3
1723,DB00599,DB00266,3
1724,DB01174,DB00270,3
1725,DB00794,DB00320,3
1726,DB00794,DB01242,3
1727,DB01045,DB00277,3
1728,DB00564,DB11613,3
1729,DB01351,DB09236,3
1730,DB00564,DB06144,3
1731,DB01355,DB09236,3
1732,DB00615,DB01194,3
1733,DB00794,DB06207,3
1734,DB09280,DB01591,3
1735,DB00615,DB00736,3
1736,DB00794,DB01219,3
1737,DB00794,DB01621,3
1738,DB01174,DB12026,3
1739,DB01174,DB11817,3
1740,DB00794,DB00696,3
1741,DB01320,DB12267,3
1742,DB01320,DB00850,3
1743,DB00418,DB00568,3
1744,DB00238,DB01039,3
1745,DB00564,DB00499,3
1746,DB00794,DB00784,3
1747,DB01045,DB00870,3
1748,DB00252,DB06210,3
1749,DB01320,DB01183,3
1750,DB00418,DB01142,3
1751,DB01174,DB00672,3
1752,DB00615,DB01186,3
1753,DB09280,DB00705,3
1754,DB00615,DB00946,3
1755,DB01174,DB00688,3
1756,DB00615,DB00268,3
1757,DB01320,DB06216,3
1758,DB00474,DB01244,3
1759,DB01220,DB00849,3
1760,DB01045,DB04946,3
1761,DB01045,DB00724,3
1762,DB00794,DB00678,3
1763,DB00615,DB00570,3
1764,DB01201,DB00231,3
1765,DB00564,DB01229,3
1766,DB00312,DB09238,3
1767,DB01201,DB08877,3
1768,DB00238,DB00248,3
1769,DB01174,DB06155,3
1770,DB01201,DB01253,3
1771,DB00165,DB01154,3
1772,DB01045,DB00622,3
1773,DB01045,DB06739,3
1774,DB00252,DB01171,3
1775,DB00794,DB01103,3
1776,DB00252,DB00759,3
1777,DB09280,DB06595,3
1778,DB01174,DB00498,3
1779,DB00615,DB00270,3
1780,DB01320,DB06737,3
1781,DB00615,DB00835,3
1782,DB01320,DB09262,3
1783,DB00794,DB01142,3
1784,DB01201,DB00977,3
1785,DB00794,DB00309,3
1786,DB00599,DB07615,3
1787,DB01045,DB00863,3
1788,DB01201,DB00455,3
1789,DB01320,DB00180,3
1790,DB00252,DB01240,3
1791,DB00312,DB00726,3
1792,DB00312,DB00708,3
1793,DB01174,DB00426,3
1794,DB01201,DB01601,3
1795,DB01201,DB06772,3
1796,DB01201,DB00252,3
1797,DB00794,DB01466,3
1798,DB01355,DB01242,3
1799,DB00312,DB06595,3
1800,DB00794,DB01274,3
1801,DB00418,DB00608,3
1802,DB01201,DB00909,3
1803,DB00312,DB09216,3
1804,DB00474,DB00946,3
1805,DB00794,DB01264,3
1806,DB01201,DB04574,3
1807,DB00564,DB00502,3
1808,DB00794,DB06694,3
1809,DB00418,DB00544,3
1810,DB00615,DB01175,3
1811,DB00312,DB09396,3
1812,DB00615,DB08828,3
1813,DB00312,DB06777,3
1814,DB00615,DB00755,3
1815,DB01320,DB00983,3
1816,DB00849,DB09238,3
1817,DB00418,DB00744,3
1818,DB00418,DB09227,3
1819,DB00238,DB00349,3
1820,DB00312,DB00184,3
1821,DB00564,DB08882,3
1822,DB00312,DB01037,3
1823,DB00238,DB01132,3
1824,DB00794,DB11828,3
1825,DB00794,DB01065,3
1826,DB00599,DB01151,3
1827,DB00673,DB00328,3
1828,DB01320,DB00448,3
1829,DB01320,DB06282,3
1830,DB01174,DB00845,3
1831,DB01320,DB00177,3
1832,DB00615,DB00745,3
1833,DB00312,DB00835,3
1834,DB01201,DB00184,3
1835,DB00312,DB00220,3
1836,DB00312,DB06216,3
1837,DB00312,DB09082,3
1838,DB00418,DB00266,3
1839,DB01201,DB01075,3
1840,DB01174,DB01159,3
1841,DB00252,DB06739,3
1842,DB00312,DB04572,3
1843,DB01045,DB00227,3
1844,DB01320,DB06145,3
1845,DB00252,DB01020,3
1846,DB00252,DB01103,3
1847,DB00615,DB01396,3
1848,DB00252,DB00448,3
1849,DB00238,DB01595,3
1850,DB00238,DB00647,3
1851,DB01201,DB00849,3
1852,DB00615,DB01129,3
1853,DB00564,DB01232,3
1854,DB01174,DB04946,3
1855,DB00564,DB00490,3
1856,DB01174,DB00514,3
1857,DB00794,DB00514,3
1858,DB00252,DB01131,3
1859,DB01320,DB00734,3
1860,DB00794,DB00379,3
1861,DB00615,DB00307,3
1862,DB00252,DB00553,3
1863,DB00252,DB01179,3
1864,DB00252,DB01393,3
1865,DB00673,DB01029,3
1866,DB01437,DB00946,3
1867,DB01201,DB01559,3
1868,DB00615,DB00731,3
1869,DB00615,DB08827,3
1870,DB09280,DB00234,3
1871,DB00849,DB01244,3
1872,DB01174,DB09166,3
1873,DB01045,DB01559,3
1874,DB01174,DB01062,3
1875,DB00794,DB06739,3
1876,DB00238,DB00153,3
1877,DB00615,DB00678,3
1878,DB00615,DB12267,3
1879,DB00564,DB00281,3
1880,DB01320,DB00570,3
1881,DB01320,DB01149,3
1882,DB00238,DB12026,3
1883,DB01320,DB01132,3
1884,DB00564,DB00264,3
1885,DB00615,DB00862,3
1886,DB00794,DB00738,3
1887,DB00673,DB00554,3
1888,DB00238,DB00425,3
1889,DB00564,DB00665,3
1890,DB00418,DB00701,3
1891,DB00849,DB09231,3
1892,DB00615,DB00612,3
1893,DB00312,DB01087,3
1894,DB00312,DB00701,3
1895,DB01220,DB00418,3
1896,DB01320,DB00907,3
1897,DB00564,DB00705,3
1898,DB01045,DB09166,3
1899,DB01201,DB00318,3
1900,DB00312,DB00567,3
1901,DB01045,DB00327,3
1902,DB01045,DB00744,3
1903,DB01201,DB01105,3
1904,DB00418,DB00619,3
1905,DB00238,DB11581,3
1906,DB01174,DB01065,3
1907,DB01320,DB01105,3
1908,DB09280,DB01186,3
1909,DB00252,DB00222,3
1910,DB00794,DB08992,3
1911,DB01045,DB00921,3
1912,DB00238,DB00313,3
1913,DB01174,DB00784,3
1914,DB01045,DB00845,3
1915,DB00615,DB06267,3
1916,DB00564,DB00857,3
1917,DB00312,DB00850,3
1918,DB00564,DB00496,3
1919,DB00252,DB00193,3
1920,DB00252,DB00296,3
1921,DB00794,DB00451,3
1922,DB01320,DB01062,3
1923,DB00564,DB09262,3
1924,DB00252,DB00696,3
1925,DB00673,DB00266,3
1926,DB01320,DB00843,3
1927,DB01045,DB01384,3
1928,DB01320,DB00757,3
1929,DB01320,DB01006,3
